교양,고전.명저읽기,3,이보형,전주:인문대학2호관 501,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",4,"분반:31, 학과:국제이공학부 1"
교양,고전.명저읽기,3,이해경,전주:인문대학2호관 502,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",4,"분반:32, 학과:국제인문사회학부 1"
교양,고전.명저읽기,3,김태호,전주:예술대학 본관 4080,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B",7,분반:33
교양,고전.명저읽기,3,문만용,전주:예술대학 본관 5080,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B",8,분반:34
교양,고전.명저읽기,3,전종욱,전주:예술대학 본관 5090,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B",6,분반:35
교양,비판적사고와토론,3,이혜은,전주:공과대학 1호관 317,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",62,"분반:1, 인증구분:공학, 학과:건축공 2"
교양,비판적사고와토론,3,진숙,전주:공과대학 1호관 321,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",57,"분반:2, 인증구분:공학, 학과:소프트웨어공 2,융합기술공학부(IT응용시스템공학) 2"
교양,비판적사고와토론,3,김소형,전주:공과대학 3호관 310,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",58,"분반:3, 인증구분:공학, 학과:전자공학부 1"
교양,비판적사고와토론,3,진숙,전주:공과대학 1호관 149,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",61,"분반:4, 인증구분:공학, 학과:전자공학부 1"
교양,비판적사고와토론,3,이상일,전주:공과대학 1호관 321,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",58,"분반:5, 인증구분:공학, 학과:전자공학부 1"
교양,비판적사고와토론,3,임정아,전주:공과대학 3호관 406,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",48,"분반:6, 인증구분:공학, 학과:전자공학부 3"
교양,비판적사고와토론,3,최용호,전주:공과대학 3호관 408,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",68,"분반:7, 인증구분:공학, 학과:전자공학부 3"
교양,비판적사고와토론,3,김영례,전주:공과대학 3호관 310,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",60,"분반:8, 인증구분:공학, 학과:전자공학부 3"
교양,비판적사고와토론,3,최용호,전주:공과대학 6호관 B11,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",31,"분반:9, 인증구분:공학, 학과:화학공학부 3"
교양,비판적사고와토론(Critical Thinking and Discussion),3,임정아,전주:글로벌인재관 219,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",31,"분반:11, 강의언어:English, 학과:국제인문사회학부(지미카터국제협력) 1"
교양,비판적사고와토론,3,이상일,전주:인문대학2호관 501,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",10,"분반:12, 학과:국제인문사회학부 1"
교양,비판적사고와토론,3,임정아,전주:농업생명과학대학2호관 405,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",59,"분반:13, 학과:목재응용과학과 1,작물생명과학과 1"
교양,비판적사고와토론,3,이혜은,전주:자연과학대학5호관 214,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",55,분반:14
교양,비판적사고와토론,3,이상범,전주:인문대학1호관 301,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",71,분반:15
교양,비판적사고와토론,3,조흥만,전주:자연과학대학본관 525,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",59,분반:16
교양,비판적사고와토론,3,진숙,전주:자연과학대학본관 426,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",48,분반:17
교양,비판적사고와토론,3,김진형,전주:공과대학 1호관 321,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",29,분반:18
교양,비판적사고와토론,3,최용호,전주:공과대학 1호관 149,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",65,분반:19
교양,컴퓨팅사고와인간(Computational Thinking and Human),3,김유진,전주:자연과학대학3호관 113,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",13,"분반:1, 강의언어:English, 학과:국제이공학부(엔지니어링사이언스) 1"
교양,컴퓨팅사고와인간,3,이효종,전주:자연과학대학3호관 113,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",2,"분반:2, 학과:국제이공학부 1"
교양,컴퓨팅사고와인간,3,박진희,전주:자연과학대학3호관 113,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",72,분반:3
교양,컴퓨팅사고와인간,3,김대중,전주:자연과학대학3호관 113,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",71,분반:4
교양,컴퓨팅사고와인간,3,김대중,전주:자연과학대학3호관 113,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",72,분반:5
교양,컴퓨팅사고와인간,3,최준용,전주:자연과학대학3호관 113,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",65,분반:6
교양,컴퓨팅사고와인간,3,박진희,전주:자연과학대학3호관 113,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",63,분반:7
교양,컴퓨팅사고와인간,3,김태연,전주:자연과학대학3호관 113,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",47,분반:8
교양,컴퓨팅사고와인간,3,윤성일,전주:자연과학대학3호관 113,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",63,분반:9
교양,컴퓨팅사고와인간,3,윤성일,전주:자연과학대학3호관 113,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",60,분반:10
교양,통계적사고와사회,3,오승원,전주:자연과학대학본관 525,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",64,"분반:1, 학과:약학과 1"
교양,통계적사고와사회,3,김수영,전주:농업생명과학대학2호관 405,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",36,분반:2
교양,통계적사고와사회,3,김대경,전주:자연과학대학본관 525,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",58,분반:3
교양,통계적사고와사회,3,최경아,전주:상과대학 2호관 109,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",54,분반:4
교양,통계적사고와사회,3,이영미,전주:농업생명과학대학2호관 404,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",69,분반:6
교양,통계적사고와사회,3,한경수,전주:공과대학 2호관 418,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",8,분반:8
교양,통계적사고와사회,3,이은영,전주:상과대학 2호관 109,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",71,분반:9
교양,통계적사고와사회,3,김새봄,전주:사회과학대학 111,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",60,분반:10
교양,글쓰기,3,채규현,전주:공과대학 7호관 124,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",31,"분반:1, 인증구분:공학, 학과:전기공 1"
교양,글쓰기,3,서광진,전주:공과대학 7호관 302,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",29,"분반:2, 인증구분:공학, 학과:전기공 1,IT지능정보공학과 1"
교양,글쓰기,3,정화영,전주:공과대학 2호관 116,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",24,"분반:3, 인증구분:공학, 학과:IT지능정보공학과 1"
교양,글쓰기,3,김태우,전주:공과대학 3호관 306,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",29,"분반:4, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,김세라,전주:공과대학 3호관 310,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",25,"분반:5, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,김태우,전주:공과대학 5호관 311,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",27,"분반:6, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,양성희,전주:공과대학 3호관 306,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",26,"분반:7, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,이만영,전주:공과대학 3호관 310,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",27,"분반:8, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,양성희,전주:공과대학 3호관 306,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",27,"분반:9, 인증구분:공학, 학과:전자공학부 1"
교양,글쓰기,3,박지학,전주:공과대학 1호관 224,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",30,"분반:10, 인증구분:공학, 학과:토목/환경/자원.에너지공학부(토목공학) 1"
교양,글쓰기,3,김승연,전주:공과대학 1호관 225,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",23,"분반:11, 인증구분:공학, 학과:토목/환경/자원.에너지공학부(토목공학) 1"
교양,글쓰기,3,한아름,전주:공과대학 6호관 310,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",21,"분반:12, 인증구분:공학, 학과:화학공학부 1"
교양,글쓰기,3,박진성,전주:공과대학 6호관 B12,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",25,"분반:13, 인증구분:공학, 학과:화학공학부 1"
교양,글쓰기,3,서철원,전주:공과대학 6호관 B13,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",24,"분반:14, 인증구분:공학, 학과:화학공학부 1"
교양,글쓰기,3,진주,전주:공과대학 6호관 B16,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",30,"분반:15, 인증구분:공학, 학과:융합기술공학부(IT응용시스템공학) 1"
교양,글쓰기,3,한아름,전주:공과대학 9호관 306,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",30,"분반:16, 학과:고분자섬유나노공학부(고분자나노공학) 1"
교양,글쓰기,3,이은선,전주:공과대학 1호관 321,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",23,"분반:17, 학과:양자시스템공학과 1,고분자섬유나노공학부(고분자나노공학) 1"
교양,글쓰기,3,문미애,전주:공과대학 2호관 417,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",28,"분반:18, 학과:고분자섬유나노공학부(유기소재섬유공학) 1"
교양,글쓰기,3,주현식,전주:공과대학 3호관 403-1,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",25,"분반:19, 학과:컴퓨터공학부 1,고분자섬유나노공학부(유기소재섬유공학) 1"
교양,글쓰기,3,채규현,전주:공과대학 3호관 311,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",29,"분반:20, 학과:컴퓨터공학부 1"
교양,글쓰기,3,서광진,전주:공과대학 7호관 302,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",26,"분반:21, 학과:컴퓨터공학부 1"
교양,글쓰기,3,한아름,전주:공과대학 9호관 202,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",32,"분반:22, 학과:바이오메디컬공학부 1,도시공 1"
교양,글쓰기,3,박지학,전주:공과대학 1호관 147,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",28,"분반:23, 학과:바이오메디컬공학부 1"
교양,글쓰기,3,정화영,전주:공과대학 5호관 311,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",26,"분반:24, 학과:융합기술공학부(IT융합기전차공학) 1"
교양,글쓰기,3,신은수,전주:공과대학 4호관 402,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",25,"분반:25, 학과:신소재(금속시스템) 1"
교양,글쓰기,3,유유현,전주:공과대학 4호관 403,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",22,"분반:26, 학과:신소재(금속시스템) 1,신소재(정보소재) 1"
교양,글쓰기,3,최화니,전주:공과대학 4호관 418,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",25,"분반:27, 학과:신소재(정보소재) 1"
교양,글쓰기,3,박지학,전주:공과대학 5호관 311,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",26,"분반:28, 학과:신소재(전자재료) 1"
